# Reference library (divisor): control
# Comparison library (numerator): AS
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	AS_C1 raw countings	AS_C2 raw countings	AS_C3 raw countings	control_A1 raw countings	control_A2 raw countings	control_A3 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	CP032921.1	Genbank	gene	2188838	2189821	.	+	.	ID=gene-At1D1108_21070;Name=At1D1108_21070;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21070	3.3314376450061713	28.769337979094075	10.526084010840108	12.14424443465104	11.831315923243107	41.315801344054485	13.8815924278679	-0.234352004702043	0.39085101187158	-0.599594212587181	0.548776705116329	0.999958075701613
sense	CP032921.1	Genbank	CDS	2188838	2189821	.	+	0	ID=cds-AYM11733.1;Parent=gene-At1D1108_21070;Dbxref=NCBI_GP:AYM11733.1;Name=AYM11733.1;gbkey=CDS;locus_tag=At1D1108_21070;product=serine--tRNA ligase;protein_id=AYM11733.1;transl_table=11	3.3314376450061713	28.769337979094075	10.526084010840108	12.14424443465104	11.831315923243107	41.315801344054485	13.8815924278679	-0.234352004702043	0.39085101187158	-0.599594212587181	0.548776705116329	0.999958075701613
sense	CP032921.1	Genbank	gene	2189818	2192274	.	+	.	ID=gene-At1D1108_21080;Name=At1D1108_21080;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21080	12.581437645006172	97.51933797909408	27.02608401084011	27.14424443465104	23.581315923243107	154.06580134405448	38.0122398444854	-0.0336872754230706	0.378081526919498	-0.0891005590713334	0.929001993088833	0.999958075701613
sense	CP032921.1	Genbank	CDS	2189818	2192274	.	+	0	ID=cds-AYM11734.1;Parent=gene-At1D1108_21080;Dbxref=NCBI_GP:AYM11734.1;Name=AYM11734.1;gbkey=CDS;locus_tag=At1D1108_21080;product=mannosidase;protein_id=AYM11734.1;transl_table=11	12.581437645006172	97.51933797909408	27.02608401084011	27.14424443465104	23.581315923243107	154.06580134405448	38.0122398444854	-0.0336872754230706	0.378081526919498	-0.0891005590713334	0.929001993088833	0.999958075701613
sense	CP032921.1	Genbank	gene	2192245	2194014	.	-	.	ID=gene-At1D1108_21090;Name=At1D1108_21090;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21090	2.0	65.00892857142857	11.5	9.5	6.0	119.0	15.9585654958011	-0.075547721885741	0.385786422061006	-0.195827840394534	0.844744918461292	0.999958075701613
sense	CP032921.1	Genbank	CDS	2192245	2194014	.	-	0	ID=cds-AYM11735.1;Parent=gene-At1D1108_21090;Dbxref=NCBI_GP:AYM11735.1;Name=AYM11735.1;gbkey=CDS;locus_tag=At1D1108_21090;product=hypothetical protein;protein_id=AYM11735.1;transl_table=11	2.0	65.00892857142857	11.5	9.5	6.0	119.0	15.9585654958011	-0.075547721885741	0.385786422061006	-0.195827840394534	0.844744918461292	0.999958075701613
sense	CP032921.1	Genbank	gene	2194409	2197126	.	+	.	ID=gene-At1D1108_21100;Name=At1D1108_21100;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21100	21.331437645006172	100.51933797909408	25.27608401084011	27.89424443465104	25.081315923243107	143.81580134405448	41.9973369624452	0.116785064331752	0.387405377159023	0.301454422724271	0.763067999796859	0.999958075701613
sense	CP032921.1	Genbank	CDS	2194409	2197126	.	+	0	ID=cds-AYM11736.1;Parent=gene-At1D1108_21100;Dbxref=NCBI_GP:AYM11736.1;Name=AYM11736.1;gbkey=CDS;locus_tag=At1D1108_21100;product=ABC transporter%2C nucleotide binding/ATPase protein;protein_id=AYM11736.1;transl_table=11	21.331437645006172	100.51933797909408	25.27608401084011	27.89424443465104	25.081315923243107	143.81580134405448	41.9973369624452	0.116785064331752	0.387405377159023	0.301454422724271	0.763067999796859	0.999958075701613
sense	CP032921.1	Genbank	gene	2197170	2197625	.	+	.	ID=gene-At1D1108_21110;Name=At1D1108_21110;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21110	4.081437645006171	16.519337979094075	5.026084010840108	14.39424443465104	8.581315923243107	26.065801344054485	11.3133141049841	-0.447454167818412	0.403606292054559	-1.10864021851752	0.267585420770068	NA
sense	CP032921.1	Genbank	CDS	2197170	2197625	.	+	0	ID=cds-AYM11737.1;Parent=gene-At1D1108_21110;Dbxref=NCBI_GP:AYM11737.1;Name=AYM11737.1;gbkey=CDS;locus_tag=At1D1108_21110;product=cAMP-dependent protein kinase regulatory subunit;protein_id=AYM11737.1;transl_table=11	4.081437645006171	16.519337979094075	5.026084010840108	14.39424443465104	8.581315923243107	26.065801344054485	11.3133141049841	-0.447454167818412	0.403606292054559	-1.10864021851752	0.267585420770068	NA
sense	CP032921.1	Genbank	gene	2197814	2198674	.	+	.	ID=gene-At1D1108_21120;Name=At1D1108_21120;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21120	3.8314376450061713	23.019337979094075	9.776084010840108	6.644244434651038	7.581315923243106	43.315801344054485	11.4382999257079	-8.86016890586535e-05	0.394254066069947	-0.000224732467420981	0.999820689435443	NA
sense	CP032921.1	Genbank	CDS	2197814	2198674	.	+	0	ID=cds-AYM11738.1;Parent=gene-At1D1108_21120;Dbxref=NCBI_GP:AYM11738.1;Name=AYM11738.1;gbkey=CDS;locus_tag=At1D1108_21120;product=metal dependent beta lactamase protein;protein_id=AYM11738.1;transl_table=11	3.8314376450061713	23.019337979094075	9.776084010840108	6.644244434651038	7.581315923243106	43.315801344054485	11.4382999257079	-8.86016890586535e-05	0.394254066069947	-0.000224732467420981	0.999820689435443	NA
sense	CP032921.1	Genbank	gene	2198884	2200578	.	+	.	ID=gene-At1D1108_21130;Name=cyaA;gbkey=Gene;gene=cyaA;gene_biotype=protein_coding;locus_tag=At1D1108_21130	13.081437645006172	58.519337979094075	12.526084010840108	23.64424443465104	17.081315923243107	99.06580134405448	27.6421138249263	-0.139764895978314	0.378281038586833	-0.369473702674716	0.711774670932247	0.999958075701613
sense	CP032921.1	Genbank	CDS	2198884	2200578	.	+	0	ID=cds-AYM11739.1;Parent=gene-At1D1108_21130;Dbxref=NCBI_GP:AYM11739.1;Name=AYM11739.1;gbkey=CDS;gene=cyaA;locus_tag=At1D1108_21130;product=adenylate cyclase;protein_id=AYM11739.1;transl_table=11	13.081437645006172	58.519337979094075	12.526084010840108	23.64424443465104	17.081315923243107	99.06580134405448	27.6421138249263	-0.139764895978314	0.378281038586833	-0.369473702674716	0.711774670932247	0.999958075701613
sense	CP032921.1	Genbank	gene	2200616	2201098	.	-	.	ID=gene-At1D1108_21140;Name=At1D1108_21140;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21140	2.5	17.75892857142857	1.5	10.25	7.0	42.75	8.59506904100934	-0.67532195191849	0.40514825331547	-1.66685144608694	0.0955439475500025	NA
sense	CP032921.1	Genbank	CDS	2200616	2201098	.	-	0	ID=cds-AYM11740.1;Parent=gene-At1D1108_21140;Dbxref=NCBI_GP:AYM11740.1;Name=AYM11740.1;gbkey=CDS;locus_tag=At1D1108_21140;product=hypothetical protein;protein_id=AYM11740.1;transl_table=11	2.5	17.75892857142857	1.5	10.25	7.0	42.75	8.59506904100934	-0.67532195191849	0.40514825331547	-1.66685144608694	0.0955439475500025	NA
sense	CP032921.1	Genbank	gene	2201178	2202518	.	-	.	ID=gene-At1D1108_21150;Name=wbpA;gbkey=Gene;gene=wbpA;gene_biotype=protein_coding;locus_tag=At1D1108_21150	7.5	68.25892857142857	11.0	14.25	10.0	91.25	20.1929346106795	0.0825463032270695	0.367139941531124	0.224836074448391	0.822106801115735	0.999958075701613
sense	CP032921.1	Genbank	CDS	2201178	2202518	.	-	0	ID=cds-AYM11741.1;Parent=gene-At1D1108_21150;Dbxref=NCBI_GP:AYM11741.1;Name=AYM11741.1;gbkey=CDS;gene=wbpA;locus_tag=At1D1108_21150;product=UDP-N-acetyl-D-glucosamine dehydrogenase;protein_id=AYM11741.1;transl_table=11	7.5	68.25892857142857	11.0	14.25	10.0	91.25	20.1929346106795	0.0825463032270695	0.367139941531124	0.224836074448391	0.822106801115735	0.999958075701613
sense	CP032921.1	Genbank	gene	2202712	2203743	.	+	.	ID=gene-At1D1108_21160;Name=At1D1108_21160;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21160	2.3314376450061713	44.519337979094075	3.0260840108401084	6.144244434651038	1.081315923243106	83.81580134405448	8.91887085075434	-0.085553817808935	0.408570727693563	-0.209397815384127	0.834137698035759	NA
sense	CP032921.1	Genbank	CDS	2202712	2203743	.	+	0	ID=cds-AYM11742.1;Parent=gene-At1D1108_21160;Dbxref=NCBI_GP:AYM11742.1;Name=AYM11742.1;gbkey=CDS;locus_tag=At1D1108_21160;product=glycosyl transferase;protein_id=AYM11742.1;transl_table=11	2.3314376450061713	44.519337979094075	3.0260840108401084	6.144244434651038	1.081315923243106	83.81580134405448	8.91887085075434	-0.085553817808935	0.408570727693563	-0.209397815384127	0.834137698035759	NA
sense	CP032921.1	Genbank	gene	2203740	2204483	.	+	.	ID=gene-At1D1108_21170;Name=At1D1108_21170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21170	4.331437645006171	26.519337979094075	5.026084010840108	6.644244434651038	6.581315923243106	65.81580134405448	10.9150865177358	-0.293508276522876	0.393012710121854	-0.746816245285995	0.455174488083343	NA
sense	CP032921.1	Genbank	CDS	2203740	2204483	.	+	0	ID=cds-AYM11743.1;Parent=gene-At1D1108_21170;Dbxref=NCBI_GP:AYM11743.1;Name=AYM11743.1;gbkey=CDS;locus_tag=At1D1108_21170;product=polysaccharide deacetylase;protein_id=AYM11743.1;transl_table=11	4.331437645006171	26.519337979094075	5.026084010840108	6.644244434651038	6.581315923243106	65.81580134405448	10.9150865177358	-0.293508276522876	0.393012710121854	-0.746816245285995	0.455174488083343	NA
sense	CP032921.1	Genbank	gene	2204475	2205437	.	-	.	ID=gene-At1D1108_21180;Name=At1D1108_21180;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21180	3.0	37.00892857142857	9.5	10.5	8.0	74.0	13.5015292735511	-0.193717833259238	0.380398571241682	-0.509249634211065	0.610577256430225	0.999958075701613
sense	CP032921.1	Genbank	CDS	2204475	2205437	.	-	0	ID=cds-AYM11744.1;Parent=gene-At1D1108_21180;Dbxref=NCBI_GP:AYM11744.1;Name=AYM11744.1;gbkey=CDS;locus_tag=At1D1108_21180;product=mannosyltransferase;protein_id=AYM11744.1;transl_table=11	3.0	37.00892857142857	9.5	10.5	8.0	74.0	13.5015292735511	-0.193717833259238	0.380398571241682	-0.509249634211065	0.610577256430225	0.999958075701613
sense	CP032921.1	Genbank	gene	2205651	2207543	.	+	.	ID=gene-At1D1108_21190;Name=At1D1108_21190;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21190	7.081437645006171	65.26933797909408	14.276084010840108	8.14424443465104	8.331315923243107	107.31580134405448	18.724930290884	0.214745947884501	0.372760696203727	0.576096004947728	0.564550291645207	0.999958075701613
sense	CP032921.1	Genbank	CDS	2205651	2207543	.	+	0	ID=cds-AYM11745.1;Parent=gene-At1D1108_21190;Dbxref=NCBI_GP:AYM11745.1;Name=AYM11745.1;gbkey=CDS;locus_tag=At1D1108_21190;product=peptide/nickel transport system ATP-binding protein;protein_id=AYM11745.1;transl_table=11	7.081437645006171	65.26933797909408	14.276084010840108	8.14424443465104	8.331315923243107	107.31580134405448	18.724930290884	0.214745947884501	0.372760696203727	0.576096004947728	0.564550291645207	0.999958075701613
sense	CP032921.1	Genbank	gene	2207540	2209441	.	+	.	ID=gene-At1D1108_21200;Name=At1D1108_21200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21200	3.5814376450061713	69.01933797909408	11.276084010840108	10.89424443465104	8.581315923243107	95.31580134405448	17.2877440117501	0.0206043875483951	0.373223851260994	0.0552065134068469	0.955973939903037	0.999958075701613
sense	CP032921.1	Genbank	CDS	2207540	2209441	.	+	0	ID=cds-AYM11746.1;Parent=gene-At1D1108_21200;Dbxref=NCBI_GP:AYM11746.1;Name=AYM11746.1;gbkey=CDS;locus_tag=At1D1108_21200;product=peptide/nickel transport system substrate-binding protein;protein_id=AYM11746.1;transl_table=11	3.5814376450061713	69.01933797909408	11.276084010840108	10.89424443465104	8.581315923243107	95.31580134405448	17.2877440117501	0.0206043875483951	0.373223851260994	0.0552065134068469	0.955973939903037	0.999958075701613
sense	CP032921.1	Genbank	gene	2209443	2210441	.	+	.	ID=gene-At1D1108_21210;Name=At1D1108_21210;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21210	2.0814376450061713	30.269337979094075	6.776084010840108	10.89424443465104	7.331315923243106	47.815801344054485	10.9027197410289	-0.279387853259508	0.393935102066863	-0.709223046622759	0.478186073817462	NA
sense	CP032921.1	Genbank	CDS	2209443	2210441	.	+	0	ID=cds-AYM11747.1;Parent=gene-At1D1108_21210;Dbxref=NCBI_GP:AYM11747.1;Name=AYM11747.1;gbkey=CDS;locus_tag=At1D1108_21210;product=peptide/nickel transport system permease protein;protein_id=AYM11747.1;transl_table=11	2.0814376450061713	30.269337979094075	6.776084010840108	10.89424443465104	7.331315923243106	47.815801344054485	10.9027197410289	-0.279387853259508	0.393935102066863	-0.709223046622759	0.478186073817462	NA
sense	CP032921.1	Genbank	gene	2210438	2211613	.	+	.	ID=gene-At1D1108_21220;Name=At1D1108_21220;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21220	2.3314376450061713	31.019337979094075	6.276084010840108	4.894244434651038	4.581315923243106	61.565801344054485	9.1099945688748	-0.127854571878529	0.401392425271471	-0.318527614944548	0.750084750902007	NA
sense	CP032921.1	Genbank	CDS	2210438	2211613	.	+	0	ID=cds-AYM11748.1;Parent=gene-At1D1108_21220;Dbxref=NCBI_GP:AYM11748.1;Name=AYM11748.1;gbkey=CDS;locus_tag=At1D1108_21220;product=peptide/nickel transport system permease protein;protein_id=AYM11748.1;transl_table=11	2.3314376450061713	31.019337979094075	6.276084010840108	4.894244434651038	4.581315923243106	61.565801344054485	9.1099945688748	-0.127854571878529	0.401392425271471	-0.318527614944548	0.750084750902007	NA
sense	CP032921.1	Genbank	gene	2211686	2212894	.	+	.	ID=gene-At1D1108_21230;Name=At1D1108_21230;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21230	5.081437645006171	41.019337979094075	5.526084010840108	8.89424443465104	12.081315923243107	60.815801344054485	14.2866215120474	-0.205776307103647	0.382617897757193	-0.537811504139913	0.590707188930009	0.999958075701613
sense	CP032921.1	Genbank	CDS	2211686	2212894	.	+	0	ID=cds-AYM11749.1;Parent=gene-At1D1108_21230;Dbxref=NCBI_GP:AYM11749.1;Name=AYM11749.1;gbkey=CDS;locus_tag=At1D1108_21230;product=membrane protein;protein_id=AYM11749.1;transl_table=11	5.081437645006171	41.019337979094075	5.526084010840108	8.89424443465104	12.081315923243107	60.815801344054485	14.2866215120474	-0.205776307103647	0.382617897757193	-0.537811504139913	0.590707188930009	0.999958075701613
sense	CP032921.1	Genbank	gene	2212938	2214185	.	+	.	ID=gene-At1D1108_21240;Name=redB;gbkey=Gene;gene=redB;gene_biotype=protein_coding;locus_tag=At1D1108_21240	6.581437645006171	51.019337979094075	17.27608401084011	27.89424443465104	18.831315923243107	95.31580134405448	26.5662574795741	-0.403276046994508	0.376991322868377	-1.06972235839844	0.284744299276994	0.999958075701613
sense	CP032921.1	Genbank	CDS	2212938	2214185	.	+	0	ID=cds-AYM11750.1;Parent=gene-At1D1108_21240;Dbxref=NCBI_GP:AYM11750.1;Name=AYM11750.1;gbkey=CDS;gene=redB;locus_tag=At1D1108_21240;product=glycosyl transferase;protein_id=AYM11750.1;transl_table=11	6.581437645006171	51.019337979094075	17.27608401084011	27.89424443465104	18.831315923243107	95.31580134405448	26.5662574795741	-0.403276046994508	0.376991322868377	-1.06972235839844	0.284744299276994	0.999958075701613
sense	CP032921.1	Genbank	gene	2214182	2215333	.	+	.	ID=gene-At1D1108_21250;Name=redA;gbkey=Gene;gene=redA;gene_biotype=protein_coding;locus_tag=At1D1108_21250	3.8314376450061713	49.019337979094075	13.776084010840108	10.89424443465104	8.831315923243107	101.81580134405448	17.1807603898898	-0.103971776586308	0.372241683842952	-0.279312557134717	0.78000497042681	0.999958075701613
sense	CP032921.1	Genbank	CDS	2214182	2215333	.	+	0	ID=cds-AYM11751.1;Parent=gene-At1D1108_21250;Dbxref=NCBI_GP:AYM11751.1;Name=AYM11751.1;gbkey=CDS;gene=redA;locus_tag=At1D1108_21250;product=glycosyl transferase;protein_id=AYM11751.1;transl_table=11	3.8314376450061713	49.019337979094075	13.776084010840108	10.89424443465104	8.831315923243107	101.81580134405448	17.1807603898898	-0.103971776586308	0.372241683842952	-0.279312557134717	0.78000497042681	0.999958075701613
sense	CP032921.1	Genbank	gene	2215299	2216039	.	-	.	ID=gene-At1D1108_21260;Name=cutC;gbkey=Gene;gene=cutC;gene_biotype=protein_coding;locus_tag=At1D1108_21260	4.0	31.50892857142857	6.0	4.5	1.0	69.0	8.96573415166807	0.158857588576438	0.406954657952675	0.390356973368055	0.696272599434081	NA
sense	CP032921.1	Genbank	CDS	2215299	2216039	.	-	0	ID=cds-AYM11752.1;Parent=gene-At1D1108_21260;Dbxref=NCBI_GP:AYM11752.1;Name=AYM11752.1;gbkey=CDS;gene=cutC;locus_tag=At1D1108_21260;product=copper homeostasis protein;protein_id=AYM11752.1;transl_table=11	4.0	31.50892857142857	6.0	4.5	1.0	69.0	8.96573415166807	0.158857588576438	0.406954657952675	0.390356973368055	0.696272599434081	NA
sense	CP032921.1	Genbank	gene	2216119	2217324	.	-	.	ID=gene-At1D1108_21270;Name=At1D1108_21270;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21270	1.0	32.75892857142857	5.25	5.0	1.0	81.25	7.89442310075659	-0.157218143544992	0.408869948892067	-0.384518705693614	0.700594034431024	NA
sense	CP032921.1	Genbank	CDS	2216119	2217324	.	-	0	ID=cds-AYM11753.1;Parent=gene-At1D1108_21270;Dbxref=NCBI_GP:AYM11753.1;Name=AYM11753.1;gbkey=CDS;locus_tag=At1D1108_21270;product=MFS permease;protein_id=AYM11753.1;transl_table=11	1.0	32.75892857142857	5.25	5.0	1.0	81.25	7.89442310075659	-0.157218143544992	0.408869948892067	-0.384518705693614	0.700594034431024	NA
sense	CP032921.1	Genbank	gene	2217388	2218821	.	-	.	ID=gene-At1D1108_21280;Name=At1D1108_21280;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21280	2.0	35.25892857142857	8.25	8.0	13.0	70.0	13.284244687826	-0.419687505711214	0.386438602668952	-1.0860392901036	0.277461609779683	0.999958075701613
sense	CP032921.1	Genbank	CDS	2217388	2218821	.	-	0	ID=cds-AYM11754.1;Parent=gene-At1D1108_21280;Dbxref=NCBI_GP:AYM11754.1;Name=AYM11754.1;gbkey=CDS;locus_tag=At1D1108_21280;product=microcystin degradation protein MlrC;protein_id=AYM11754.1;transl_table=11	2.0	35.25892857142857	8.25	8.0	13.0	70.0	13.284244687826	-0.419687505711214	0.386438602668952	-1.0860392901036	0.277461609779683	0.999958075701613
sense	CP032921.1	Genbank	gene	2218834	2220753	.	-	.	ID=gene-At1D1108_21290;Name=At1D1108_21290;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21290	3.0	55.25892857142857	14.25	2.5	3.0	106.75	13.1200396970447	0.299006805691656	0.402669857290176	0.742560686573026	0.457747697490569	0.999958075701613
sense	CP032921.1	Genbank	CDS	2218834	2220753	.	-	0	ID=cds-AYM11755.1;Parent=gene-At1D1108_21290;Dbxref=NCBI_GP:AYM11755.1;Name=AYM11755.1;gbkey=CDS;locus_tag=At1D1108_21290;product=beta-N-acetylhexosaminidase;protein_id=AYM11755.1;transl_table=11	3.0	55.25892857142857	14.25	2.5	3.0	106.75	13.1200396970447	0.299006805691656	0.402669857290176	0.742560686573026	0.457747697490569	0.999958075701613
sense	CP032921.1	Genbank	gene	2220796	2221578	.	-	.	ID=gene-At1D1108_21300;Name=At1D1108_21300;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21300	2.5	27.50892857142857	8.25	3.5	2.0	46.5	7.72089262994983	0.228709979942968	0.406857414997033	0.562137917394563	0.574022055948265	NA
sense	CP032921.1	Genbank	CDS	2220796	2221578	.	-	0	ID=cds-AYM11756.1;Parent=gene-At1D1108_21300;Dbxref=NCBI_GP:AYM11756.1;Name=AYM11756.1;gbkey=CDS;locus_tag=At1D1108_21300;product=short-chain dehydrogenase;protein_id=AYM11756.1;transl_table=11	2.5	27.50892857142857	8.25	3.5	2.0	46.5	7.72089262994983	0.228709979942968	0.406857414997033	0.562137917394563	0.574022055948265	NA
sense	CP032921.1	Genbank	gene	2221694	2222557	.	-	.	ID=gene-At1D1108_21310;Name=At1D1108_21310;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21310	2.0	29.25892857142857	4.0	2.5	4.0	59.0	7.35990410650279	-0.0582642355316839	0.408402004474706	-0.142663931355147	0.88655560387904	NA
sense	CP032921.1	Genbank	CDS	2221694	2222557	.	-	0	ID=cds-AYM11757.1;Parent=gene-At1D1108_21310;Dbxref=NCBI_GP:AYM11757.1;Name=AYM11757.1;gbkey=CDS;locus_tag=At1D1108_21310;product=RpiR family transcriptional regulator;protein_id=AYM11757.1;transl_table=11	2.0	29.25892857142857	4.0	2.5	4.0	59.0	7.35990410650279	-0.0582642355316839	0.408402004474706	-0.142663931355147	0.88655560387904	NA
sense	CP032921.1	Genbank	gene	2222801	2223286	.	+	.	ID=gene-At1D1108_21320;Name=At1D1108_21320;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21320	8.581437645006172	28.019337979094075	12.526084010840108	22.64424443465104	13.081315923243107	44.565801344054485	20.5520964294618	-0.194876134679139	0.394094564427923	-0.494490795532858	0.620959605265506	0.999958075701613
sense	CP032921.1	Genbank	CDS	2222801	2223286	.	+	0	ID=cds-AYM11758.1;Parent=gene-At1D1108_21320;Dbxref=NCBI_GP:AYM11758.1;Name=AYM11758.1;gbkey=CDS;locus_tag=At1D1108_21320;product=hypothetical protein;protein_id=AYM11758.1;transl_table=11	8.581437645006172	28.019337979094075	12.526084010840108	22.64424443465104	13.081315923243107	44.565801344054485	20.5520964294618	-0.194876134679139	0.394094564427923	-0.494490795532858	0.620959605265506	0.999958075701613
sense	CP032921.1	Genbank	gene	2223434	2224546	.	-	.	ID=gene-At1D1108_21330;Name=malK;gbkey=Gene;gene=malK;gene_biotype=protein_coding;locus_tag=At1D1108_21330	12.0	47.00892857142857	14.25	33.5	29.0	101.5	32.9539809436535	-0.522514175151491	0.391181001522487	-1.33573505133903	0.18163588836434	0.999958075701613
sense	CP032921.1	Genbank	CDS	2223434	2224546	.	-	0	ID=cds-AYM11759.1;Parent=gene-At1D1108_21330;Dbxref=NCBI_GP:AYM11759.1;Name=AYM11759.1;gbkey=CDS;gene=malK;locus_tag=At1D1108_21330;product=multiple sugar transport system ATP-binding protein;protein_id=AYM11759.1;transl_table=11	12.0	47.00892857142857	14.25	33.5	29.0	101.5	32.9539809436535	-0.522514175151491	0.391181001522487	-1.33573505133903	0.18163588836434	0.999958075701613
sense	CP032921.1	Genbank	gene	2224732	2225964	.	-	.	ID=gene-At1D1108_21340;Name=malE;gbkey=Gene;gene=malE;gene_biotype=protein_coding;locus_tag=At1D1108_21340	0.5	46.00892857142857	13.5	9.25	9.0	75.75	13.5675182468824	-0.119085121264292	0.392021080584076	-0.303772238694068	0.761301418196467	0.999958075701613
sense	CP032921.1	Genbank	CDS	2224732	2225964	.	-	0	ID=cds-AYM11760.1;Parent=gene-At1D1108_21340;Dbxref=NCBI_GP:AYM11760.1;Name=AYM11760.1;gbkey=CDS;gene=malE;locus_tag=At1D1108_21340;product=multiple sugar transport system substrate-binding protein;protein_id=AYM11760.1;transl_table=11	0.5	46.00892857142857	13.5	9.25	9.0	75.75	13.5675182468824	-0.119085121264292	0.392021080584076	-0.303772238694068	0.761301418196467	0.999958075701613
sense	CP032921.1	Genbank	gene	2226005	2226862	.	-	.	ID=gene-At1D1108_21350;Name=malG;gbkey=Gene;gene=malG;gene_biotype=protein_coding;locus_tag=At1D1108_21350	1.5	28.00892857142857	4.0	8.0	7.25	36.75	8.93397929146733	-0.257170901732124	0.402973107617972	-0.638183781672915	0.523354053335361	NA
sense	CP032921.1	Genbank	CDS	2226005	2226862	.	-	0	ID=cds-AYM11761.1;Parent=gene-At1D1108_21350;Dbxref=NCBI_GP:AYM11761.1;Name=AYM11761.1;gbkey=CDS;gene=malG;locus_tag=At1D1108_21350;product=multiple sugar transport system permease protein;protein_id=AYM11761.1;transl_table=11	1.5	28.00892857142857	4.0	8.0	7.25	36.75	8.93397929146733	-0.257170901732124	0.402973107617972	-0.638183781672915	0.523354053335361	NA
sense	CP032921.1	Genbank	gene	2226859	2227743	.	-	.	ID=gene-At1D1108_21360;Name=malF;gbkey=Gene;gene=malF;gene_biotype=protein_coding;locus_tag=At1D1108_21360	1.75	25.50892857142857	5.75	11.75	6.5	41.25	10.1346315231346	-0.328999446212292	0.398931011347646	-0.824702609859497	0.409540449634149	NA
sense	CP032921.1	Genbank	CDS	2226859	2227743	.	-	0	ID=cds-AYM11762.1;Parent=gene-At1D1108_21360;Dbxref=NCBI_GP:AYM11762.1;Name=AYM11762.1;gbkey=CDS;gene=malF;locus_tag=At1D1108_21360;product=multiple sugar transport system permease protein;protein_id=AYM11762.1;transl_table=11	1.75	25.50892857142857	5.75	11.75	6.5	41.25	10.1346315231346	-0.328999446212292	0.398931011347646	-0.824702609859497	0.409540449634149	NA
sense	CP032921.1	Genbank	gene	2227756	2228937	.	-	.	ID=gene-At1D1108_21370;Name=At1D1108_21370;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21370	2.75	37.50892857142857	6.5	8.0	6.25	59.25	10.9445921660646	-0.0957358407392789	0.391693234550453	-0.244415354401398	0.806909151235262	NA
sense	CP032921.1	Genbank	CDS	2227756	2228937	.	-	0	ID=cds-AYM11763.1;Parent=gene-At1D1108_21370;Dbxref=NCBI_GP:AYM11763.1;Name=AYM11763.1;gbkey=CDS;locus_tag=At1D1108_21370;product=oxidoreductase;protein_id=AYM11763.1;transl_table=11	2.75	37.50892857142857	6.5	8.0	6.25	59.25	10.9445921660646	-0.0957358407392789	0.391693234550453	-0.244415354401398	0.806909151235262	NA
sense	CP032921.1	Genbank	gene	2229377	2230132	.	+	.	ID=gene-At1D1108_21380;Name=At1D1108_21380;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_21380	4.331437645006171	27.519337979094075	6.036288092472761	8.64424443465104	6.081315923243106	54.565801344054485	11.0200980974477	-0.184425434657384	0.391753076969965	-0.470769588037016	0.63780528437275	NA
sense	CP032921.1	Genbank	CDS	2229377	2230132	.	+	0	ID=cds-AYM11764.1;Parent=gene-At1D1108_21380;Dbxref=NCBI_GP:AYM11764.1;Name=AYM11764.1;gbkey=CDS;locus_tag=At1D1108_21380;product=GntR family transcriptional regulator;protein_id=AYM11764.1;transl_table=11	4.331437645006171	27.519337979094075	6.036288092472761	8.64424443465104	6.081315923243106	54.565801344054485	11.0200980974477	-0.184425434657384	0.391753076969965	-0.470769588037016	0.63780528437275	NA
